,song,artist,date,explicit,uri_cancion,popularity,ironhacker,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
137,The Reason,Hoobastank,2003-12-09,False,spotify:track:77loZpT5Y5PRP1S451P9Yz,83,miguel.1962.mas,https://open.spotify.com/track/77loZpT5Y5PRP1S451P9Yz,2MqhkhX4npxDZ62ObR5ELO,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,audio_features,77loZpT5Y5PRP1S451P9Yz,spotify:track:77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz,232800,4
138,Everything,Lifehouse,2000-01-01,False,spotify:track:68jDcAoxBfn7Tu9SUt38d9,54,miguel.1962.mas,https://open.spotify.com/track/68jDcAoxBfn7Tu9SUt38d9,5PokPZn11xzZXyXSfnvIM3,0.129,0.368,1,-8.419,0,0.0321,0.113,0.0421,0.103,0.0387,181.151,audio_features,68jDcAoxBfn7Tu9SUt38d9,spotify:track:68jDcAoxBfn7Tu9SUt38d9,https://api.spotify.com/v1/tracks/68jDcAoxBfn7Tu9SUt38d9,https://api.spotify.com/v1/audio-analysis/68jDcAoxBfn7Tu9SUt38d9,368307,4
139,Way down We Go,KALEO,2016-06-10,False,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,82,miguel.1962.mas,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,7jdFEYD2LTYjfwxOdlVjmc,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4
140,Road Trippin',Red Hot Chili Peppers,1999-06-08,False,spotify:track:7Gpr3kKk4BMgItz6UbI73q,69,miguel.1962.mas,https://open.spotify.com/track/7Gpr3kKk4BMgItz6UbI73q,0L8ExT028jH3ddEcZwqJJ5,0.378,0.474,4,-8.202,0,0.0271,0.28,0.00138,0.117,0.38,102.379,audio_features,7Gpr3kKk4BMgItz6UbI73q,spotify:track:7Gpr3kKk4BMgItz6UbI73q,https://api.spotify.com/v1/tracks/7Gpr3kKk4BMgItz6UbI73q,https://api.spotify.com/v1/audio-analysis/7Gpr3kKk4BMgItz6UbI73q,204960,4
141,Season's Song,Robert Plant,2017-10-13,False,spotify:track:4XbqlMwXWDa5TpDSh0zv3o,30,miguel.1962.mas,https://open.spotify.com/track/4XbqlMwXWDa5TpDSh0zv3o,1OwarW4LEHnoep20ixRA0y,0.377,0.482,2,-7.896,1,0.0283,0.451,0.408,0.0708,0.217,145.781,audio_features,4XbqlMwXWDa5TpDSh0zv3o,spotify:track:4XbqlMwXWDa5TpDSh0zv3o,https://api.spotify.com/v1/tracks/4XbqlMwXWDa5TpDSh0zv3o,https://api.spotify.com/v1/audio-analysis/4XbqlMwXWDa5TpDSh0zv3o,259053,4
142,Maybe (Extended Version),Ten Sharp,2017-03-23,False,spotify:track:3wbareq4QiJHHDxOiC9Zgg,17,miguel.1962.mas,https://open.spotify.com/track/3wbareq4QiJHHDxOiC9Zgg,0ap24Mjt6qlze8v667KlaF,0.582,0.771,4,-6.341,0,0.0241,0.0126,7.6e-05,0.369,0.669,143.997,audio_features,3wbareq4QiJHHDxOiC9Zgg,spotify:track:3wbareq4QiJHHDxOiC9Zgg,https://api.spotify.com/v1/tracks/3wbareq4QiJHHDxOiC9Zgg,https://api.spotify.com/v1/audio-analysis/3wbareq4QiJHHDxOiC9Zgg,185957,4
143,You (Radio Edit),Ten Sharp,2017-03-23,False,spotify:track:61w3X6Wnta0IQ3QE3nPYyl,40,miguel.1962.mas,https://open.spotify.com/track/61w3X6Wnta0IQ3QE3nPYyl,0ap24Mjt6qlze8v667KlaF,0.401,0.921,11,-6.368,0,0.0321,0.408,0.00265,0.219,0.588,174.009,audio_features,61w3X6Wnta0IQ3QE3nPYyl,spotify:track:61w3X6Wnta0IQ3QE3nPYyl,https://api.spotify.com/v1/tracks/61w3X6Wnta0IQ3QE3nPYyl,https://api.spotify.com/v1/audio-analysis/61w3X6Wnta0IQ3QE3nPYyl,223173,4
144,Telephone Mama,Gazebo,1998-07-13,False,spotify:track:2wGLFqzi01xSjZ0MnGtPov,27,miguel.1962.mas,https://open.spotify.com/track/2wGLFqzi01xSjZ0MnGtPov,1Tzu45aHnn0Xz4msfhHRW1,0.811,0.452,6,-9.311,0,0.0684,0.354,2.91e-05,0.371,0.78,109.658,audio_features,2wGLFqzi01xSjZ0MnGtPov,spotify:track:2wGLFqzi01xSjZ0MnGtPov,https://api.spotify.com/v1/tracks/2wGLFqzi01xSjZ0MnGtPov,https://api.spotify.com/v1/audio-analysis/2wGLFqzi01xSjZ0MnGtPov,343467,4
145,I Promised Myself,Nick Kamen,1990,False,spotify:track:5jVJAojK3LFKETjI2gYb8O,63,miguel.1962.mas,https://open.spotify.com/track/5jVJAojK3LFKETjI2gYb8O,05GsKvp0yKuCyWQMsPAAmB,0.581,0.801,9,-12.282,1,0.0306,0.00424,0.00171,0.0326,0.692,128.179,audio_features,5jVJAojK3LFKETjI2gYb8O,spotify:track:5jVJAojK3LFKETjI2gYb8O,https://api.spotify.com/v1/tracks/5jVJAojK3LFKETjI2gYb8O,https://api.spotify.com/v1/audio-analysis/5jVJAojK3LFKETjI2gYb8O,240773,4
146,Don't Break My Heart,Den Harrow,2000-09-11,False,spotify:track:5OExigmfFjM6naOIlwHqXt,39,miguel.1962.mas,https://open.spotify.com/track/5OExigmfFjM6naOIlwHqXt,494rGNTUKTBBEWZxtHB7yg,0.65,0.847,3,-7.294,0,0.0327,0.27,0.00799,0.444,0.268,115.515,audio_features,5OExigmfFjM6naOIlwHqXt,spotify:track:5OExigmfFjM6naOIlwHqXt,https://api.spotify.com/v1/tracks/5OExigmfFjM6naOIlwHqXt,https://api.spotify.com/v1/audio-analysis/5OExigmfFjM6naOIlwHqXt,233640,4
147,Extended Souvenir - 2003 Digital Remaster,Orchestral Manoeuvres In The Dark,1981-11-08,False,spotify:track:3R14PSng7wtMo81cNG67Q6,42,miguel.1962.mas,https://open.spotify.com/track/3R14PSng7wtMo81cNG67Q6,7wJ9NwdRWtN92NunmXuwBk,0.593,0.737,1,-8.12,1,0.0379,0.472,0.886,0.113,0.932,206.003,audio_features,3R14PSng7wtMo81cNG67Q6,spotify:track:3R14PSng7wtMo81cNG67Q6,https://api.spotify.com/v1/tracks/3R14PSng7wtMo81cNG67Q6,https://api.spotify.com/v1/audio-analysis/3R14PSng7wtMo81cNG67Q6,256587,4
148,Sounds Like A Melody,Alphaville,1984-09-27,False,spotify:track:1QJxCwd1WqderUeSsvllft,0,miguel.1962.mas,https://open.spotify.com/track/1QJxCwd1WqderUeSsvllft,0xliTEbFfy5HQHvsTknTkX,0.701,0.745,11,-9.439,0,0.0362,0.0489,0.309,0.138,0.498,97.069,audio_features,1QJxCwd1WqderUeSsvllft,spotify:track:1QJxCwd1WqderUeSsvllft,https://api.spotify.com/v1/tracks/1QJxCwd1WqderUeSsvllft,https://api.spotify.com/v1/audio-analysis/1QJxCwd1WqderUeSsvllft,285360,4
149,"The Power Of Love (12"" version)",Frankie Goes To Hollywood,1984,False,spotify:track:4e21G5xOIEX34ngt2Mm4mn,0,miguel.1962.mas,https://open.spotify.com/track/4e21G5xOIEX34ngt2Mm4mn,1mZu3rO7qSD09GdDpePHhY,0.42,0.306,5,-11.418,0,0.0307,0.0202,9.72e-05,0.517,0.0834,122.997,audio_features,4e21G5xOIEX34ngt2Mm4mn,spotify:track:4e21G5xOIEX34ngt2Mm4mn,https://api.spotify.com/v1/tracks/4e21G5xOIEX34ngt2Mm4mn,https://api.spotify.com/v1/audio-analysis/4e21G5xOIEX34ngt2Mm4mn,570387,4
150,It's Only Love - 2008 Remaster,Simply Red,2008,False,spotify:track:0k7UryJJnIcGkdgnXIpE2K,42,miguel.1962.mas,https://open.spotify.com/track/0k7UryJJnIcGkdgnXIpE2K,1fa0cOhromAZdq2xRA4vv8,0.666,0.884,9,-5.243,0,0.0429,0.506,0.00612,0.0408,0.754,92.005,audio_features,0k7UryJJnIcGkdgnXIpE2K,spotify:track:0k7UryJJnIcGkdgnXIpE2K,https://api.spotify.com/v1/tracks/0k7UryJJnIcGkdgnXIpE2K,https://api.spotify.com/v1/audio-analysis/0k7UryJJnIcGkdgnXIpE2K,298573,4
151,Sign Your Name,Sananda Maitreya,1987-07-06,False,spotify:track:3lIpkjFnRxJ6Uvm8DgtgfV,61,miguel.1962.mas,https://open.spotify.com/track/3lIpkjFnRxJ6Uvm8DgtgfV,6RGxLsQUoGk5PLyMVwb3yE,0.899,0.421,4,-11.238,1,0.0511,0.202,4.94e-06,0.0864,0.852,109.148,audio_features,3lIpkjFnRxJ6Uvm8DgtgfV,spotify:track:3lIpkjFnRxJ6Uvm8DgtgfV,https://api.spotify.com/v1/tracks/3lIpkjFnRxJ6Uvm8DgtgfV,https://api.spotify.com/v1/audio-analysis/3lIpkjFnRxJ6Uvm8DgtgfV,276533,4
152,Can't Live If Living Is Without You,Louie Smith,2013-04-15,False,spotify:track:3rXGnNJFCUYEnx6sH3L3Ob,59,miguel.1962.mas,https://open.spotify.com/track/3rXGnNJFCUYEnx6sH3L3Ob,4u8IP1yztbRnk5EMl2oUSz,0.419,0.35,4,-7.458,1,0.0281,0.723,2.59e-05,0.0871,0.133,131.573,audio_features,3rXGnNJFCUYEnx6sH3L3Ob,spotify:track:3rXGnNJFCUYEnx6sH3L3Ob,https://api.spotify.com/v1/tracks/3rXGnNJFCUYEnx6sH3L3Ob,https://api.spotify.com/v1/audio-analysis/3rXGnNJFCUYEnx6sH3L3Ob,190152,4
153,Endless Love,Lionel Richie,1992-01-01,False,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,72,miguel.1962.mas,https://open.spotify.com/track/5iwyLsQ5yjnCaRrJGyAPZM,3gMaNLQm7D9MornNILzdSl,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,audio_features,5iwyLsQ5yjnCaRrJGyAPZM,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/tracks/5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/audio-analysis/5iwyLsQ5yjnCaRrJGyAPZM,266800,4
153,Endless Love,Lionel Richie,1992-01-01,False,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,72,miguel.1962.mas,https://open.spotify.com/track/5iwyLsQ5yjnCaRrJGyAPZM,3MdG05syQeRYPPcClLaUGl,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,audio_features,5iwyLsQ5yjnCaRrJGyAPZM,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/tracks/5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/audio-analysis/5iwyLsQ5yjnCaRrJGyAPZM,266800,4
153,Endless Love,Diana Ross,1992-01-01,False,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,72,miguel.1962.mas,https://open.spotify.com/track/5iwyLsQ5yjnCaRrJGyAPZM,3gMaNLQm7D9MornNILzdSl,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,audio_features,5iwyLsQ5yjnCaRrJGyAPZM,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/tracks/5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/audio-analysis/5iwyLsQ5yjnCaRrJGyAPZM,266800,4
153,Endless Love,Diana Ross,1992-01-01,False,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,72,miguel.1962.mas,https://open.spotify.com/track/5iwyLsQ5yjnCaRrJGyAPZM,3MdG05syQeRYPPcClLaUGl,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,audio_features,5iwyLsQ5yjnCaRrJGyAPZM,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/tracks/5iwyLsQ5yjnCaRrJGyAPZM,https://api.spotify.com/v1/audio-analysis/5iwyLsQ5yjnCaRrJGyAPZM,266800,4
154,Summer Love 2019,David Tavaré,2019-04-11,False,spotify:track:5N6uHff2baT9jf2pn86AZz,31,miguel.1962.mas,https://open.spotify.com/track/5N6uHff2baT9jf2pn86AZz,0HXSR2BeI0nXqc6Nlr65eq,0.649,0.889,7,-5.18,0,0.0328,0.325,0.127,0.108,0.24,125.0,audio_features,5N6uHff2baT9jf2pn86AZz,spotify:track:5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/tracks/5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/audio-analysis/5N6uHff2baT9jf2pn86AZz,240021,4
154,Summer Love 2019,David Tavaré,2019-04-11,False,spotify:track:5N6uHff2baT9jf2pn86AZz,31,miguel.1962.mas,https://open.spotify.com/track/5N6uHff2baT9jf2pn86AZz,2QgeRwK8dGilVYiOPMn90f,0.649,0.889,7,-5.18,0,0.0328,0.325,0.127,0.108,0.24,125.0,audio_features,5N6uHff2baT9jf2pn86AZz,spotify:track:5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/tracks/5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/audio-analysis/5N6uHff2baT9jf2pn86AZz,240021,4
154,Summer Love 2019,Johny Demoni,2019-04-11,False,spotify:track:5N6uHff2baT9jf2pn86AZz,31,miguel.1962.mas,https://open.spotify.com/track/5N6uHff2baT9jf2pn86AZz,0HXSR2BeI0nXqc6Nlr65eq,0.649,0.889,7,-5.18,0,0.0328,0.325,0.127,0.108,0.24,125.0,audio_features,5N6uHff2baT9jf2pn86AZz,spotify:track:5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/tracks/5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/audio-analysis/5N6uHff2baT9jf2pn86AZz,240021,4
154,Summer Love 2019,Johny Demoni,2019-04-11,False,spotify:track:5N6uHff2baT9jf2pn86AZz,31,miguel.1962.mas,https://open.spotify.com/track/5N6uHff2baT9jf2pn86AZz,2QgeRwK8dGilVYiOPMn90f,0.649,0.889,7,-5.18,0,0.0328,0.325,0.127,0.108,0.24,125.0,audio_features,5N6uHff2baT9jf2pn86AZz,spotify:track:5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/tracks/5N6uHff2baT9jf2pn86AZz,https://api.spotify.com/v1/audio-analysis/5N6uHff2baT9jf2pn86AZz,240021,4
155,I Started A Joke,Bee Gees,2010-11-12,False,spotify:track:3PLtTEZ9eAv8Su35bLx0bc,0,miguel.1962.mas,https://open.spotify.com/track/3PLtTEZ9eAv8Su35bLx0bc,1LZEQNv7sE11VDY3SdxQeN,0.305,0.508,7,-7.198,1,0.0287,0.217,1.44e-06,0.109,0.383,147.115,audio_features,3PLtTEZ9eAv8Su35bLx0bc,spotify:track:3PLtTEZ9eAv8Su35bLx0bc,https://api.spotify.com/v1/tracks/3PLtTEZ9eAv8Su35bLx0bc,https://api.spotify.com/v1/audio-analysis/3PLtTEZ9eAv8Su35bLx0bc,189147,4
156,Music,F.R. David,2011-12-19,False,spotify:track:0V6Q1HJkANgzHyNhIFxR8S,34,miguel.1962.mas,https://open.spotify.com/track/0V6Q1HJkANgzHyNhIFxR8S,6GnCucI2uDaYj1j39GFxkn,0.442,0.557,0,-8.131,1,0.0288,0.702,2.33e-06,0.227,0.323,73.528,audio_features,0V6Q1HJkANgzHyNhIFxR8S,spotify:track:0V6Q1HJkANgzHyNhIFxR8S,https://api.spotify.com/v1/tracks/0V6Q1HJkANgzHyNhIFxR8S,https://api.spotify.com/v1/audio-analysis/0V6Q1HJkANgzHyNhIFxR8S,193411,4
157,Dance Monkey,Tones And I,2019-08-29,False,spotify:track:5ZULALImTm80tzUbYQYM9d,73,miguel.1962.mas,https://open.spotify.com/track/5ZULALImTm80tzUbYQYM9d,2NjfBq1NflQcKSeiDooVjY,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,209438,4
158,"The Big Unknown (From ""Widows"")",Sade,2018-11-10,False,spotify:track:3vvTGcClIV5mocdasOIDsb,49,miguel.1962.mas,https://open.spotify.com/track/3vvTGcClIV5mocdasOIDsb,47zz7sob9NUcODy0BTDvKx,0.592,0.135,9,-15.409,0,0.043,0.669,0.00112,0.108,0.0692,139.972,audio_features,3vvTGcClIV5mocdasOIDsb,spotify:track:3vvTGcClIV5mocdasOIDsb,https://api.spotify.com/v1/tracks/3vvTGcClIV5mocdasOIDsb,https://api.spotify.com/v1/audio-analysis/3vvTGcClIV5mocdasOIDsb,261467,4
159,No Ordinary Love,Sade,1994-10-31,False,spotify:track:3YuqJ1TVQoh88GAGdoSK59,0,miguel.1962.mas,https://open.spotify.com/track/3YuqJ1TVQoh88GAGdoSK59,47zz7sob9NUcODy0BTDvKx,0.622,0.36,11,-12.671,0,0.0386,0.421,0.0112,0.0935,0.71,166.295,audio_features,3YuqJ1TVQoh88GAGdoSK59,spotify:track:3YuqJ1TVQoh88GAGdoSK59,https://api.spotify.com/v1/tracks/3YuqJ1TVQoh88GAGdoSK59,https://api.spotify.com/v1/audio-analysis/3YuqJ1TVQoh88GAGdoSK59,440667,4
160,Always,Bon Jovi,1994-01-01,False,spotify:track:4JAJV4D2902ZQL4A63Q2fe,0,miguel.1962.mas,https://open.spotify.com/track/4JAJV4D2902ZQL4A63Q2fe,58lV9VcRSjABbAbfWS6skp,0.428,0.662,4,-5.433,1,0.0295,0.151,1.84e-06,0.215,0.367,71.515,audio_features,4JAJV4D2902ZQL4A63Q2fe,spotify:track:4JAJV4D2902ZQL4A63Q2fe,https://api.spotify.com/v1/tracks/4JAJV4D2902ZQL4A63Q2fe,https://api.spotify.com/v1/audio-analysis/4JAJV4D2902ZQL4A63Q2fe,353027,4
161,Un jour,Hindi Zahra,2015-04-13,False,spotify:track:5YaB0H8HoYR7iKAmDr1gXR,0,miguel.1962.mas,https://open.spotify.com/track/5YaB0H8HoYR7iKAmDr1gXR,6QncudMSOiKxYRIKRDks6S,0.625,0.717,9,-7.483,0,0.0278,0.586,0.00435,0.352,0.723,140.068,audio_features,5YaB0H8HoYR7iKAmDr1gXR,spotify:track:5YaB0H8HoYR7iKAmDr1gXR,https://api.spotify.com/v1/tracks/5YaB0H8HoYR7iKAmDr1gXR,https://api.spotify.com/v1/audio-analysis/5YaB0H8HoYR7iKAmDr1gXR,319160,4
162,Who Would Follow,Iyeoka,2016-07-01,False,spotify:track:1lcgwaMpe3Ym4dLRjvLCiB,0,miguel.1962.mas,https://open.spotify.com/track/1lcgwaMpe3Ym4dLRjvLCiB,2gJiBZCUPgMDAqtqYtgJwA,0.667,0.578,4,-6.876,0,0.124,0.02,1.01e-06,0.083,0.367,74.989,audio_features,1lcgwaMpe3Ym4dLRjvLCiB,spotify:track:1lcgwaMpe3Ym4dLRjvLCiB,https://api.spotify.com/v1/tracks/1lcgwaMpe3Ym4dLRjvLCiB,https://api.spotify.com/v1/audio-analysis/1lcgwaMpe3Ym4dLRjvLCiB,273999,4
163,Cantaloop (Flip Fantasia),Us3,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,4LtIfuFeAamus9OOItuWDD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Us3,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,2cNCyL3WSlAatld5duatyD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Us3,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,5A8UenAZRv51yZVv13nFQo,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Rahsaan,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,4LtIfuFeAamus9OOItuWDD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Rahsaan,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,2cNCyL3WSlAatld5duatyD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Rahsaan,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,5A8UenAZRv51yZVv13nFQo,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Gerard Presencer,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,4LtIfuFeAamus9OOItuWDD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Gerard Presencer,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,2cNCyL3WSlAatld5duatyD,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
163,Cantaloop (Flip Fantasia),Gerard Presencer,1993-01-01,False,spotify:track:06DSI8L6IT8SizCw3JLckz,56,miguel.1962.mas,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,5A8UenAZRv51yZVv13nFQo,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
164,Streets of Philadelphia - Single Edit,Bruce Springsteen,2015-10-16,False,spotify:track:2DPMECcSj0utOP1VLBU7sF,42,miguel.1962.mas,https://open.spotify.com/track/2DPMECcSj0utOP1VLBU7sF,3eqjTLE0HfPfh78zjh6TqT,0.739,0.247,5,-15.449,1,0.0329,0.376,0.111,0.0916,0.465,93.651,audio_features,2DPMECcSj0utOP1VLBU7sF,spotify:track:2DPMECcSj0utOP1VLBU7sF,https://api.spotify.com/v1/tracks/2DPMECcSj0utOP1VLBU7sF,https://api.spotify.com/v1/audio-analysis/2DPMECcSj0utOP1VLBU7sF,195067,4
165,Nothing Compares 2 U,Sinéad O'Connor,1990-07-01,False,spotify:track:3nvuPQTw2zuFAVuLsC9IYQ,6,miguel.1962.mas,https://open.spotify.com/track/3nvuPQTw2zuFAVuLsC9IYQ,4sD9znwiVFx9cgRPZ42aQ1,0.511,0.574,5,-7.016,1,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,audio_features,3nvuPQTw2zuFAVuLsC9IYQ,spotify:track:3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ,https://api.spotify.com/v1/audio-analysis/3nvuPQTw2zuFAVuLsC9IYQ,280040,4
166,How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),Bee Gees,1978-01-05,False,spotify:track:1gIKd24bixkgYzuxse32oR,0,miguel.1962.mas,https://open.spotify.com/track/1gIKd24bixkgYzuxse32oR,1LZEQNv7sE11VDY3SdxQeN,0.63,0.357,5,-9.392,0,0.026,0.0999,0.0,0.128,0.683,104.965,audio_features,1gIKd24bixkgYzuxse32oR,spotify:track:1gIKd24bixkgYzuxse32oR,https://api.spotify.com/v1/tracks/1gIKd24bixkgYzuxse32oR,https://api.spotify.com/v1/audio-analysis/1gIKd24bixkgYzuxse32oR,245200,4
167,Can't Take My Eyes Off You,Engelbert Humperdinck,1968-08-03,False,spotify:track:7oHymG8r14Iv9zn5hFTNax,63,miguel.1962.mas,https://open.spotify.com/track/7oHymG8r14Iv9zn5hFTNax,17XXKfRBMCWvLrqGoNkJXm,0.538,0.536,3,-10.36,1,0.036,0.473,0.0,0.18,0.54,119.31,audio_features,7oHymG8r14Iv9zn5hFTNax,spotify:track:7oHymG8r14Iv9zn5hFTNax,https://api.spotify.com/v1/tracks/7oHymG8r14Iv9zn5hFTNax,https://api.spotify.com/v1/audio-analysis/7oHymG8r14Iv9zn5hFTNax,221373,4
