song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Oye,Gloria Estefan,1998-04-20,False,spotify:track:34js2TOQm9tf6xhefJ97HI,42,oid6yv3v6mpo5t94nn5bqblvq,https://open.spotify.com/track/34js2TOQm9tf6xhefJ97HI,5IFCkqu9J6xdWeYMk5I889,0.689,0.885,1,-5.043,1,0.069,0.00268,0.00011,0.37,0.762,130.102,audio_features,34js2TOQm9tf6xhefJ97HI,spotify:track:34js2TOQm9tf6xhefJ97HI,https://api.spotify.com/v1/tracks/34js2TOQm9tf6xhefJ97HI,https://api.spotify.com/v1/audio-analysis/34js2TOQm9tf6xhefJ97HI,279627,4
Livin' la Vida Loca - Spanish Version,Ricky Martin,1999,False,spotify:track:4Yq7WIbdjwx4H7JR6Bf3nZ,59,oid6yv3v6mpo5t94nn5bqblvq,https://open.spotify.com/track/4Yq7WIbdjwx4H7JR6Bf3nZ,7slfeZO9LsJbWgpkIoXBUJ,0.451,0.955,11,-3.026,1,0.0673,0.0126,0.0,0.0481,0.918,178.06,audio_features,4Yq7WIbdjwx4H7JR6Bf3nZ,spotify:track:4Yq7WIbdjwx4H7JR6Bf3nZ,https://api.spotify.com/v1/tracks/4Yq7WIbdjwx4H7JR6Bf3nZ,https://api.spotify.com/v1/audio-analysis/4Yq7WIbdjwx4H7JR6Bf3nZ,243227,4
Laura no està,Nek,1997-06-27,False,spotify:track:10tzk7ZRjwnLKd3gjKLtTA,70,oid6yv3v6mpo5t94nn5bqblvq,https://open.spotify.com/track/10tzk7ZRjwnLKd3gjKLtTA,5mXMQJHLLfym1KyNcDrhoZ,0.651,0.717,9,-5.201,0,0.0296,0.44,0.0,0.13,0.501,125.976,audio_features,10tzk7ZRjwnLKd3gjKLtTA,spotify:track:10tzk7ZRjwnLKd3gjKLtTA,https://api.spotify.com/v1/tracks/10tzk7ZRjwnLKd3gjKLtTA,https://api.spotify.com/v1/audio-analysis/10tzk7ZRjwnLKd3gjKLtTA,225240,4
Devil Came to Me,Dover,1997,False,spotify:track:2Kmosqo7RmbvzziWLoy4gM,53,oid6yv3v6mpo5t94nn5bqblvq,https://open.spotify.com/track/2Kmosqo7RmbvzziWLoy4gM,5kdLOinhQnlSk4su7U6lyW,0.428,0.933,2,-5.793,0,0.0781,0.01,0.000134,0.346,0.609,171.271,audio_features,2Kmosqo7RmbvzziWLoy4gM,spotify:track:2Kmosqo7RmbvzziWLoy4gM,https://api.spotify.com/v1/tracks/2Kmosqo7RmbvzziWLoy4gM,https://api.spotify.com/v1/audio-analysis/2Kmosqo7RmbvzziWLoy4gM,276360,4
Flowers,Miley Cyrus,2023-01-13,False,spotify:track:0yLdNVWF3Srea0uzk55zFn,98,mejoresplaylistsspotify,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,5YGY8feqx7naU7z4HrwZM6,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,audio_features,0yLdNVWF3Srea0uzk55zFn,spotify:track:0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/tracks/0yLdNVWF3Srea0uzk55zFn,https://api.spotify.com/v1/audio-analysis/0yLdNVWF3Srea0uzk55zFn,200455,4
As It Was,Harry Styles,2022-03-31,False,spotify:track:4LRPiXqCikLlN15c3yImP7,92,mejoresplaylistsspotify,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,6KImCVD70vtIoJWnq6nGn3,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
SNAP,Rosa Linn,2022-03-19,False,spotify:track:76OGwb5RA9h4FxQPT33ekc,90,mejoresplaylistsspotify,https://open.spotify.com/track/76OGwb5RA9h4FxQPT33ekc,46xBNx0j6cwY6sD9LgMTm1,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,179551,4
Kill Bill,SZA,2022-12-08,False,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,94,mejoresplaylistsspotify,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
STAY (with Justin Bieber),The Kid LAROI,2021-07-09,True,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,87,mejoresplaylistsspotify,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,2tIP7SsRs7vjIcLrU85W8J,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
STAY (with Justin Bieber),The Kid LAROI,2021-07-09,True,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,87,mejoresplaylistsspotify,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,1uNFoZAHBGtllmzznpCI3s,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
STAY (with Justin Bieber),Justin Bieber,2021-07-09,True,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,87,mejoresplaylistsspotify,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,2tIP7SsRs7vjIcLrU85W8J,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
STAY (with Justin Bieber),Justin Bieber,2021-07-09,True,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,87,mejoresplaylistsspotify,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,1uNFoZAHBGtllmzznpCI3s,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4
River,Miley Cyrus,2023-03-10,False,spotify:track:04CqLjewJiSAqM210vZAmT,86,mejoresplaylistsspotify,https://open.spotify.com/track/04CqLjewJiSAqM210vZAmT,5YGY8feqx7naU7z4HrwZM6,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,audio_features,04CqLjewJiSAqM210vZAmT,spotify:track:04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/tracks/04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/audio-analysis/04CqLjewJiSAqM210vZAmT,162973,4
Another Love,Tom Odell,2013-06-24,True,spotify:track:3JvKfv6T31zO0ini8iNItO,92,mejoresplaylistsspotify,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,2txHhyCwHjUEpJjWrEyqyX,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4
CUFF IT,Beyoncé,2022-07-29,True,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,89,mejoresplaylistsspotify,https://open.spotify.com/track/1xzi1Jcr7mEi9K2RfzLOqS,6vWDO969PvNqNYHIOW5v0m,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4
Old Town Road - Remix,Lil Nas X,2019-06-21,False,spotify:track:2YpeDb67231RjR0MgVLzsG,78,mejoresplaylistsspotify,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,7jVv8c5Fj3E9VhNjxT4snq,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
Old Town Road - Remix,Lil Nas X,2019-06-21,False,spotify:track:2YpeDb67231RjR0MgVLzsG,78,mejoresplaylistsspotify,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,60rpJ9SgigSd16DOAG7GSa,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
Old Town Road - Remix,Billy Ray Cyrus,2019-06-21,False,spotify:track:2YpeDb67231RjR0MgVLzsG,78,mejoresplaylistsspotify,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,7jVv8c5Fj3E9VhNjxT4snq,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
Old Town Road - Remix,Billy Ray Cyrus,2019-06-21,False,spotify:track:2YpeDb67231RjR0MgVLzsG,78,mejoresplaylistsspotify,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,60rpJ9SgigSd16DOAG7GSa,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
Chandelier,Sia,2014-07-04,False,spotify:track:4VrWlk8IQxevMvERoX08iC,81,mejoresplaylistsspotify,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC,5WUlDfRSoLAfcVSX1WnrxN,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,audio_features,4VrWlk8IQxevMvERoX08iC,spotify:track:4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC,216120,5
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,4tZwfgrHOc3mvqYlEYSvVi,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,2RdwBSPQiwcmiDo9kixcl8,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,3yDIp0kaq9EFKe07X1X2rz,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Pharrell Williams,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,4tZwfgrHOc3mvqYlEYSvVi,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Pharrell Williams,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,2RdwBSPQiwcmiDo9kixcl8,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Pharrell Williams,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,3yDIp0kaq9EFKe07X1X2rz,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Nile Rodgers,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,4tZwfgrHOc3mvqYlEYSvVi,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Nile Rodgers,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,2RdwBSPQiwcmiDo9kixcl8,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Nile Rodgers,2013-04-19,False,spotify:track:2Foc5Q5nqNiosCNqttzHof,82,mejoresplaylistsspotify,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,3yDIp0kaq9EFKe07X1X2rz,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
Bam Bam (feat. Ed Sheeran),Camila Cabello,2022-03-04,False,spotify:track:0QBzMgT7NIeoCYy3sJCof1,82,mejoresplaylistsspotify,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,4nDoRrQiYLoBzwC5BhVJzF,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,0QBzMgT7NIeoCYy3sJCof1,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4
Bam Bam (feat. Ed Sheeran),Camila Cabello,2022-03-04,False,spotify:track:0QBzMgT7NIeoCYy3sJCof1,82,mejoresplaylistsspotify,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,6eUKZXaKkcviH0Ku9w2n3V,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,0QBzMgT7NIeoCYy3sJCof1,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4
Bam Bam (feat. Ed Sheeran),Ed Sheeran,2022-03-04,False,spotify:track:0QBzMgT7NIeoCYy3sJCof1,82,mejoresplaylistsspotify,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,4nDoRrQiYLoBzwC5BhVJzF,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,0QBzMgT7NIeoCYy3sJCof1,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4
Bam Bam (feat. Ed Sheeran),Ed Sheeran,2022-03-04,False,spotify:track:0QBzMgT7NIeoCYy3sJCof1,82,mejoresplaylistsspotify,https://open.spotify.com/track/0QBzMgT7NIeoCYy3sJCof1,6eUKZXaKkcviH0Ku9w2n3V,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,0QBzMgT7NIeoCYy3sJCof1,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,False,spotify:track:27rdGxbavYJeBphck5MZAF,79,mejoresplaylistsspotify,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,3hv9jJF3adDNsBSIQDqcjp,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,False,spotify:track:27rdGxbavYJeBphck5MZAF,79,mejoresplaylistsspotify,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,5YGY8feqx7naU7z4HrwZM6,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Miley Cyrus,2018-11-30,False,spotify:track:27rdGxbavYJeBphck5MZAF,79,mejoresplaylistsspotify,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,3hv9jJF3adDNsBSIQDqcjp,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Miley Cyrus,2018-11-30,False,spotify:track:27rdGxbavYJeBphck5MZAF,79,mejoresplaylistsspotify,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,5YGY8feqx7naU7z4HrwZM6,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
Open Arms (feat. Travis Scott),SZA,2022-12-09,False,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,81,mejoresplaylistsspotify,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,7tYKF4w9nC0nq9CsPZTHyP,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4
Open Arms (feat. Travis Scott),SZA,2022-12-09,False,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,81,mejoresplaylistsspotify,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,0Y5tJX1MQlPlqiwlOH1tJY,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4
Open Arms (feat. Travis Scott),Travis Scott,2022-12-09,False,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,81,mejoresplaylistsspotify,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,7tYKF4w9nC0nq9CsPZTHyP,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4
Open Arms (feat. Travis Scott),Travis Scott,2022-12-09,False,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,81,mejoresplaylistsspotify,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,0Y5tJX1MQlPlqiwlOH1tJY,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,audio_features,0xaFw2zDYf1rIJWl2dXiSF,spotify:track:0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/tracks/0xaFw2zDYf1rIJWl2dXiSF,https://api.spotify.com/v1/audio-analysis/0xaFw2zDYf1rIJWl2dXiSF,239613,4
Sweater Weather,The Neighbourhood,2013-04-19,False,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,91,mejoresplaylistsspotify,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,False,spotify:track:7ef4DlsgrMEH11cDZd32M6,87,mejoresplaylistsspotify,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,7CajNmpbOovFoOoasH2HaY,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
